"taxon","ELEMENT_GLOBAL_ID","indicator"
"Thuidium",684553,0
"Thuidium",685318,0
"Thuidium",688719,0
"Thuidium",684916,0
"Thuidium",806705,0
"Thuidium",835732,0
"Thuidium",800161,0
"Thuidium",878628,0
"Thuidium",867537,0
"Thuidium",899397,0
"Thuidium",900046,0
"Thuidium",959108,0
"Thuidium",1159151,0
"Thuidium",1159195,0
"Thuidium",1225019,0
"Orthotrichum",683348,0
"Orthotrichum",900073,0
"Orthotrichum",946476,0
"Gymnostomum",687412,0
"Hyophila",686958,0
"Leptodontium",683834,0
"Leptodontium",687447,0
"Pleurochaete",686507,0
"Pleurochaete",688370,0
"Pleurochaete",687829,0
"Pleurochaete",688844,0
"Pleurochaete",899397,0
"Syntrichia",1352336,0
"Tortella",687152,0
"Tortella",685175,0
"Tortella",689376,0
"Tortella",688720,0
"Tortella",687434,0
"Tortella",687412,0
"Tortella",683806,0
"Tortella",833221,0
"Tortella",899130,0
"Tortula",683562,0
"Tortula",683464,0
"Tortula",687152,0
"Tortula",688720,0
"Tortula",860340,0
"Tortula",684798,0
"Tortula",688367,0
"Tortula",729675,0
"Tortula",833221,0
"Tortula",899307,0
"Tortula",899461,0
"Distichium",687412,0
"Distichium",860574,0
"Distichium",1041615,0
"Flexitrichum",860574,0
"Flexitrichum",1041615,0
"Meesia",683904,0
"Paludella",683904,0
"Atrichum",684249,0
"Atrichum",689899,0
"Pogonatum",687412,0
"Polytrichadelphus",899884,0
"Polytrichastrum",687412,0
"Polytrichastrum",729675,0
"Polytrichastrum",849164,0
"Polytrichastrum",688961,0
"Polytrichastrum",899297,0
"Polytrichastrum",900073,0
"Polytrichum",683348,0
"Polytrichum",683349,0
"Polytrichum",683900,0
"Polytrichum",860385,0
"Polytrichum",683437,0
"Polytrichum",860408,0
"Polytrichum",683072,0
"Polytrichum",860370,0
"Polytrichum",684436,0
"Polytrichum",684085,0
"Polytrichum",683191,0
"Polytrichum",683648,0
"Polytrichum",685098,0
"Polytrichum",683831,0
"Polytrichum",685487,0
"Polytrichum",686374,0
"Polytrichum",686886,0
"Polytrichum",686890,0
"Polytrichum",686910,0
"Polytrichum",687798,0
"Polytrichum",685988,0
"Polytrichum",686125,0
"Polytrichum",686533,0
"Polytrichum",685368,0
"Polytrichum",686637,0
"Polytrichum",685731,0
"Polytrichum",685756,0
"Polytrichum",685409,0
"Polytrichum",685918,0
"Polytrichum",689731,0
"Polytrichum",689331,0
"Polytrichum",688660,0
"Polytrichum",689156,0
"Polytrichum",688288,0
"Polytrichum",687447,0
"Polytrichum",687414,0
"Polytrichum",688846,0
"Polytrichum",687949,0
"Polytrichum",688110,0
"Polytrichum",688522,0
"Polytrichum",688606,0
"Polytrichum",686934,0
"Polytrichum",686982,0
"Polytrichum",683914,0
"Polytrichum",687809,0
"Polytrichum",689532,0
"Polytrichum",690048,0
"Polytrichum",689765,0
"Polytrichum",684217,0
"Polytrichum",688827,0
"Polytrichum",860340,0
"Polytrichum",728583,0
"Polytrichum",687510,0
"Polytrichum",685028,0
"Polytrichum",686894,0
"Polytrichum",860355,0
"Polytrichum",685094,0
"Polytrichum",688119,0
"Polytrichum",689030,0
"Polytrichum",688259,0
"Polytrichum",685339,0
"Polytrichum",688719,0
"Polytrichum",689294,0
"Polytrichum",729675,0
"Polytrichum",686595,0
"Polytrichum",728743,0
"Polytrichum",800152,0
"Polytrichum",849141,0
"Polytrichum",849164,0
"Polytrichum",836882,0
"Polytrichum",807522,0
"Polytrichum",800140,0
"Polytrichum",800158,0
"Polytrichum",800167,0
"Polytrichum",800184,0
"Polytrichum",685146,0
"Polytrichum",793432,0
"Polytrichum",800146,0
"Polytrichum",800149,0
"Polytrichum",860477,0
"Polytrichum",860492,0
"Polytrichum",860526,0
"Polytrichum",860574,0
"Polytrichum",877354,0
"Polytrichum",860740,0
"Polytrichum",877425,0
"Polytrichum",899158,0
"Polytrichum",899665,0
"Polytrichum",899192,0
"Polytrichum",899279,0
"Polytrichum",899297,0
"Polytrichum",899362,0
"Polytrichum",898964,0
"Polytrichum",898965,0
"Polytrichum",899884,0
"Polytrichum",899888,0
"Polytrichum",899460,0
"Polytrichum",899959,0
"Polytrichum",899541,0
"Polytrichum",900046,0
"Polytrichum",900073,0
"Polytrichum",899125,0
"Polytrichum",933791,0
"Polytrichum",931854,0
"Polytrichum",931842,0
"Polytrichum",933779,0
"Polytrichum",959108,0
"Polytrichum",932947,0
"Polytrichum",1150959,0
"Polytrichum",1150957,0
"Polytrichum",1042070,0
"Polytrichum",1131907,0
"Polytrichum",1042125,0
"Polytrichum",1041615,0
"Polytrichum",1159201,0
"Polytrichum",1159155,0
"Polytrichum",1150949,0
"Polytrichum",899484,0
"Polytrichum",1344241,0
"Polytrichum",1159087,0
"Tetraphis",684015,0
"Tetraphis",688522,0
"Sphagnum",684062,0
"Sphagnum",684135,0
"Sphagnum",684165,0
"Sphagnum",684789,0
"Sphagnum",684821,0
"Sphagnum",684832,0
"Sphagnum",684834,0
"Sphagnum",685006,0
"Sphagnum",685030,0
"Sphagnum",685116,0
"Sphagnum",685143,0
"Sphagnum",685148,0
"Sphagnum",683879,0
"Sphagnum",683896,0
"Sphagnum",683900,0
"Sphagnum",683901,0
"Sphagnum",683412,0
"Sphagnum",683415,0
"Sphagnum",683443,0
"Sphagnum",683539,0
"Sphagnum",684571,0
"Sphagnum",684587,0
"Sphagnum",684588,0
"Sphagnum",683458,0
"Sphagnum",683587,0
"Sphagnum",684401,0
"Sphagnum",683072,0
"Sphagnum",683077,0
"Sphagnum",683091,0
"Sphagnum",684415,0
"Sphagnum",683137,0
"Sphagnum",684554,0
"Sphagnum",684079,0
"Sphagnum",684085,0
"Sphagnum",684483,0
"Sphagnum",683170,0
"Sphagnum",684119,0
"Sphagnum",684492,0
"Sphagnum",684512,0
"Sphagnum",684514,0
"Sphagnum",683613,0
"Sphagnum",683805,0
"Sphagnum",683648,0
"Sphagnum",683826,0
"Sphagnum",683831,0
"Sphagnum",684612,0
"Sphagnum",684249,0
"Sphagnum",685487,0
"Sphagnum",686910,0
"Sphagnum",686925,0
"Sphagnum",686945,0
"Sphagnum",686958,0
"Sphagnum",687008,0
"Sphagnum",687248,0
"Sphagnum",687806,0
"Sphagnum",685565,0
"Sphagnum",685525,0
"Sphagnum",685988,0
"Sphagnum",686037,0
"Sphagnum",686123,0
"Sphagnum",686554,0
"Sphagnum",686555,0
"Sphagnum",686709,0
"Sphagnum",686721,0
"Sphagnum",684726,0
"Sphagnum",686617,0
"Sphagnum",684733,0
"Sphagnum",684747,0
"Sphagnum",685208,0
"Sphagnum",687102,0
"Sphagnum",685247,0
"Sphagnum",685713,0
"Sphagnum",686626,0
"Sphagnum",686637,0
"Sphagnum",685739,0
"Sphagnum",685755,0
"Sphagnum",685409,0
"Sphagnum",685788,0
"Sphagnum",686220,0
"Sphagnum",685906,0
"Sphagnum",860279,0
"Sphagnum",686282,0
"Sphagnum",685667,0
"Sphagnum",688613,0
"Sphagnum",688617,0
"Sphagnum",688625,0
"Sphagnum",688461,0
"Sphagnum",688474,0
"Sphagnum",689060,0
"Sphagnum",689089,0
"Sphagnum",689094,0
"Sphagnum",689119,0
"Sphagnum",689433,0
"Sphagnum",689442,0
"Sphagnum",689331,0
"Sphagnum",687179,0
"Sphagnum",688660,0
"Sphagnum",688673,0
"Sphagnum",688675,0
"Sphagnum",689133,0
"Sphagnum",686762,0
"Sphagnum",686788,0
"Sphagnum",688193,0
"Sphagnum",687297,0
"Sphagnum",688229,0
"Sphagnum",688232,0
"Sphagnum",686852,0
"Sphagnum",686868,0
"Sphagnum",688268,0
"Sphagnum",688278,0
"Sphagnum",688288,0
"Sphagnum",688728,0
"Sphagnum",687424,0
"Sphagnum",687447,0
"Sphagnum",687810,0
"Sphagnum",687457,0
"Sphagnum",687398,0
"Sphagnum",688792,0
"Sphagnum",688845,0
"Sphagnum",688846,0
"Sphagnum",687547,0
"Sphagnum",687548,0
"Sphagnum",688003,0
"Sphagnum",688018,0
"Sphagnum",688088,0
"Sphagnum",688091,0
"Sphagnum",688058,0
"Sphagnum",688403,0
"Sphagnum",688107,0
"Sphagnum",688110,0
"Sphagnum",688068,0
"Sphagnum",688433,0
"Sphagnum",688437,0
"Sphagnum",689833,0
"Sphagnum",684360,0
"Sphagnum",689926,0
"Sphagnum",686403,0
"Sphagnum",688511,0
"Sphagnum",683752,0
"Sphagnum",683857,0
"Sphagnum",684125,0
"Sphagnum",686947,0
"Sphagnum",683960,0
"Sphagnum",689412,0
"Sphagnum",689867,0
"Sphagnum",689877,0
"Sphagnum",688908,0
"Sphagnum",689896,0
"Sphagnum",683247,0
"Sphagnum",688948,0
"Sphagnum",689913,0
"Sphagnum",683296,0
"Sphagnum",689490,0
"Sphagnum",689508,0
"Sphagnum",689612,0
"Sphagnum",689536,0
"Sphagnum",690011,0
"Sphagnum",690042,0
"Sphagnum",683188,0
"Sphagnum",1146920,0
"Sphagnum",689957,0
"Sphagnum",689976,0
"Sphagnum",686012,0
"Sphagnum",686048,0
"Sphagnum",688452,0
"Sphagnum",686351,0
"Sphagnum",683580,0
"Sphagnum",690021,0
"Sphagnum",687402,0
"Sphagnum",684693,0
"Sphagnum",688436,0
"Sphagnum",684727,0
"Sphagnum",688851,0
"Sphagnum",686908,0
"Sphagnum",685452,0
"Sphagnum",685562,0
"Sphagnum",685066,0
"Sphagnum",685094,0
"Sphagnum",685099,0
"Sphagnum",683407,0
"Sphagnum",689714,0
"Sphagnum",689827,0
"Sphagnum",688211,0
"Sphagnum",689030,0
"Sphagnum",689070,0
"Sphagnum",688628,0
"Sphagnum",685274,0
"Sphagnum",683516,0
"Sphagnum",684504,0
"Sphagnum",684553,0
"Sphagnum",684576,0
"Sphagnum",688259,0
"Sphagnum",721861,0
"Sphagnum",721939,0
"Sphagnum",688336,0
"Sphagnum",686297,0
"Sphagnum",686719,0
"Sphagnum",685339,0
"Sphagnum",684585,0
"Sphagnum",684699,0
"Sphagnum",687799,0
"Sphagnum",687282,0
"Sphagnum",689336,0
"Sphagnum",685752,0
"Sphagnum",685057,0
"Sphagnum",768704,0
"Sphagnum",683438,0
"Sphagnum",684410,0
"Sphagnum",687359,0
"Sphagnum",730957,0
"Sphagnum",731252,0
"Sphagnum",731316,0
"Sphagnum",683768,0
"Sphagnum",684537,0
"Sphagnum",688103,0
"Sphagnum",683092,0
"Sphagnum",689553,0
"Sphagnum",689513,0
"Sphagnum",683904,0
"Sphagnum",684012,0
"Sphagnum",777931,0
"Sphagnum",736386,0
"Sphagnum",736389,0
"Sphagnum",736392,0
"Sphagnum",686898,0
"Sphagnum",686954,0
"Sphagnum",687038,0
"Sphagnum",800152,0
"Sphagnum",833244,0
"Sphagnum",849275,0
"Sphagnum",856669,0
"Sphagnum",856676,0
"Sphagnum",856688,0
"Sphagnum",856875,0
"Sphagnum",857208,0
"Sphagnum",836760,0
"Sphagnum",836772,0
"Sphagnum",836882,0
"Sphagnum",688884,0
"Sphagnum",741266,0
"Sphagnum",689222,0
"Sphagnum",800140,0
"Sphagnum",800155,0
"Sphagnum",800158,0
"Sphagnum",800167,0
"Sphagnum",800184,0
"Sphagnum",822041,0
"Sphagnum",685203,0
"Sphagnum",793432,0
"Sphagnum",800143,0
"Sphagnum",800146,0
"Sphagnum",800149,0
"Sphagnum",688968,0
"Sphagnum",689039,0
"Sphagnum",838797,0
"Sphagnum",836976,0
"Sphagnum",689146,0
"Sphagnum",871069,0
"Sphagnum",874264,0
"Sphagnum",877319,0
"Sphagnum",887169,0
"Sphagnum",858389,0
"Sphagnum",860512,0
"Sphagnum",860526,0
"Sphagnum",866515,0
"Sphagnum",870954,0
"Sphagnum",860664,0
"Sphagnum",858623,0
"Sphagnum",860697,0
"Sphagnum",872765,0
"Sphagnum",877402,0
"Sphagnum",860745,0
"Sphagnum",860750,0
"Sphagnum",860751,0
"Sphagnum",868660,0
"Sphagnum",860829,0
"Sphagnum",899653,0
"Sphagnum",899693,0
"Sphagnum",899695,0
"Sphagnum",899709,0
"Sphagnum",899738,0
"Sphagnum",899807,0
"Sphagnum",898957,0
"Sphagnum",898958,0
"Sphagnum",898965,0
"Sphagnum",898971,0
"Sphagnum",898972,0
"Sphagnum",899410,0
"Sphagnum",899888,0
"Sphagnum",902940,0
"Sphagnum",902943,0
"Sphagnum",902951,0
"Sphagnum",902955,0
"Sphagnum",902958,0
"Sphagnum",907668,0
"Sphagnum",917083,0
"Sphagnum",893248,0
"Sphagnum",898988,0
"Sphagnum",899966,0
"Sphagnum",899023,0
"Sphagnum",899482,0
"Sphagnum",899483,0
"Sphagnum",899497,0
"Sphagnum",899505,0
"Sphagnum",899506,0
"Sphagnum",899507,0
"Sphagnum",899508,0
"Sphagnum",899059,0
"Sphagnum",899513,0
"Sphagnum",899515,0
"Sphagnum",899521,0
"Sphagnum",899524,0
"Sphagnum",899539,0
"Sphagnum",899540,0
"Sphagnum",899541,0
"Sphagnum",899542,0
"Sphagnum",899079,0
"Sphagnum",899552,0
"Sphagnum",899560,0
"Sphagnum",899571,0
"Sphagnum",899574,0
"Sphagnum",899606,0
"Sphagnum",899125,0
"Sphagnum",917080,0
"Sphagnum",893245,0
"Sphagnum",907535,0
"Sphagnum",948696,0
"Sphagnum",948485,0
"Sphagnum",952647,0
"Sphagnum",948589,0
"Sphagnum",959740,0
"Sphagnum",1176985,0
"Sphagnum",1176983,0
"Sphagnum",1094002,0
"Sphagnum",1176987,0
"Sphagnum",689744,0
"Sphagnum",1179665,0
"Sphagnum",1159139,0
"Sphagnum",1146926,0
"Sphagnum",1131907,0
"Sphagnum",1042125,0
"Sphagnum",1093978,0
"Sphagnum",1159151,0
"Sphagnum",1146914,0
"Sphagnum",1361912,0
"Sphagnum",1041526,0
"Sphagnum",1094174,0
"Sphagnum",1159155,0
"Sphagnum",1146910,0
"Sphagnum",1176993,0
"Sphagnum",1299043,0
"Sphagnum",1299044,0
"Sphagnum",1346895,0
"Sphagnum",1146924,0
"Sphagnum",1344241,0
"Chara",683872,0
"Chara",684128,0
"Chara",684173,0
"Chara",684192,0
"Chara",684198,0
"Chara",684751,0
"Chara",684789,0
"Chara",684839,0
"Chara",684864,0
"Chara",684976,0
"Chara",685006,0
"Chara",860460,0
"Chara",685116,0
"Chara",685143,0
"Chara",683349,0
"Chara",683341,0
"Chara",683881,0
"Chara",683903,0
"Chara",683906,0
"Chara",684021,0
"Chara",683533,0
"Chara",683939,0
"Chara",684375,0
"Chara",683419,0
"Chara",683538,0
"Chara",683560,0
"Chara",683957,0
"Chara",860409,0
"Chara",683581,0
"Chara",683078,0
"Chara",683672,0
"Chara",683144,0
"Chara",683677,0
"Chara",683678,0
"Chara",684074,0
"Chara",683160,0
"Chara",683177,0
"Chara",683728,0
"Chara",683492,0
"Chara",683809,0
"Chara",860416,0
"Chara",685070,0
"Chara",683834,0
"Chara",684047,0
"Chara",684253,0
"Chara",685944,0
"Chara",686406,0
"Chara",686293,0
"Chara",686328,0
"Chara",686899,0
"Chara",686995,0
"Chara",687006,0
"Chara",687008,0
"Chara",687025,0
"Chara",860313,0
"Chara",687600,0
"Chara",687641,0
"Chara",687145,0
"Chara",687147,0
"Chara",860317,0
"Chara",685967,0
"Chara",686044,0
"Chara",686057,0
"Chara",685628,0
"Chara",686035,0
"Chara",686487,0
"Chara",686497,0
"Chara",684638,0
"Chara",686119,0
"Chara",686127,0
"Chara",686533,0
"Chara",686534,0
"Chara",686507,0
"Chara",684660,0
"Chara",685150,0
"Chara",686570,0
"Chara",685173,0
"Chara",684730,0
"Chara",687104,0
"Chara",685306,0
"Chara",685316,0
"Chara",685368,0
"Chara",685827,0
"Chara",685712,0
"Chara",685724,0
"Chara",686634,0
"Chara",685400,0
"Chara",685733,0
"Chara",685735,0
"Chara",685747,0
"Chara",686662,0
"Chara",685884,0
"Chara",685441,0
"Chara",686365,0
"Chara",686266,0
"Chara",688455,0
"Chara",689052,0
"Chara",689091,0
"Chara",689092,0
"Chara",689666,0
"Chara",689672,0
"Chara",689691,0
"Chara",689712,0
"Chara",689728,0
"Chara",689731,0
"Chara",689442,0
"Chara",689293,0
"Chara",689330,0
"Chara",689367,0
"Chara",689376,0
"Chara",687668,0
"Chara",688651,0
"Chara",688582,0
"Chara",688584,0
"Chara",687700,0
"Chara",687753,0
"Chara",687755,0
"Chara",687280,0
"Chara",686830,0
"Chara",686839,0
"Chara",687320,0
"Chara",687347,0
"Chara",687352,0
"Chara",688275,0
"Chara",688720,0
"Chara",687434,0
"Chara",687450,0
"Chara",687383,0
"Chara",687823,0
"Chara",687412,0
"Chara",687951,0
"Chara",687886,0
"Chara",687548,0
"Chara",688021,0
"Chara",687899,0
"Chara",687910,0
"Chara",688865,0
"Chara",688370,0
"Chara",688054,0
"Chara",688429,0
"Chara",688321,0
"Chara",689881,0
"Chara",683899,0
"Chara",685919,0
"Chara",687780,0
"Chara",689410,0
"Chara",688929,0
"Chara",688930,0
"Chara",688945,0
"Chara",688948,0
"Chara",683317,0
"Chara",689459,0
"Chara",689504,0
"Chara",689508,0
"Chara",689522,0
"Chara",689527,0
"Chara",689534,0
"Chara",689989,0
"Chara",689617,0
"Chara",689625,0
"Chara",689579,0
"Chara",690009,0
"Chara",690014,0
"Chara",1146920,0
"Chara",684294,0
"Chara",683991,0
"Chara",689795,0
"Chara",686048,0
"Chara",686425,0
"Chara",860340,0
"Chara",860350,0
"Chara",683656,0
"Chara",728599,0
"Chara",688454,0
"Chara",684727,0
"Chara",686897,0
"Chara",685562,0
"Chara",683442,0
"Chara",688119,0
"Chara",686112,0
"Chara",685636,0
"Chara",685641,0
"Chara",1202417,0
"Chara",685174,0
"Chara",685205,0
"Chara",684576,0
"Chara",686719,0
"Chara",685318,0
"Chara",688739,0
"Chara",688770,0
"Chara",683657,0
"Chara",683668,0
"Chara",685818,0
"Chara",860335,0
"Chara",684722,0
"Chara",687645,0
"Chara",689302,0
"Chara",742073,0
"Chara",787691,0
"Chara",685883,0
"Chara",738472,0
"Chara",738589,0
"Chara",684974,0
"Chara",732722,0
"Chara",732726,0
"Chara",687317,0
"Chara",686532,0
"Chara",686190,0
"Chara",777931,0
"Chara",683371,0
"Chara",687038,0
"Chara",689684,0
"Chara",728816,0
"Chara",841935,0
"Chara",857252,0
"Chara",857406,0
"Chara",857475,0
"Chara",833214,0
"Chara",833234,0
"Chara",833235,0
"Chara",833239,0
"Chara",833241,0
"Chara",833287,0
"Chara",848779,0
"Chara",848810,0
"Chara",848861,0
"Chara",849080,0
"Chara",849141,0
"Chara",857716,0
"Chara",802115,0
"Chara",806409,0
"Chara",849164,0
"Chara",835830,0
"Chara",835950,0
"Chara",836040,0
"Chara",836528,0
"Chara",836597,0
"Chara",836882,0
"Chara",836936,0
"Chara",685488,0
"Chara",837100,0
"Chara",837113,0
"Chara",837244,0
"Chara",837727,0
"Chara",806351,0
"Chara",814166,0
"Chara",802182,0
"Chara",802090,0
"Chara",802094,0
"Chara",801767,0
"Chara",806336,0
"Chara",806356,0
"Chara",791646,0
"Chara",806404,0
"Chara",685111,0
"Chara",806417,0
"Chara",685183,0
"Chara",685203,0
"Chara",685221,0
"Chara",835951,0
"Chara",837750,0
"Chara",837771,0
"Chara",833221,0
"Chara",795520,0
"Chara",795484,0
"Chara",837832,0
"Chara",689039,0
"Chara",793663,0
"Chara",838433,0
"Chara",838450,0
"Chara",838549,0
"Chara",838650,0
"Chara",835984,0
"Chara",839432,0
"Chara",849126,0
"Chara",793418,0
"Chara",758635,0
"Chara",1256086,0
"Chara",884822,0
"Chara",877320,0
"Chara",877335,0
"Chara",886897,0
"Chara",878775,0
"Chara",861497,0
"Chara",860501,0
"Chara",860512,0
"Chara",860526,0
"Chara",858134,0
"Chara",860541,0
"Chara",860546,0
"Chara",858280,0
"Chara",858291,0
"Chara",860559,0
"Chara",860574,0
"Chara",860578,0
"Chara",860581,0
"Chara",860590,0
"Chara",870954,0
"Chara",860604,0
"Chara",860613,0
"Chara",860626,0
"Chara",872683,0
"Chara",874287,0
"Chara",858815,0
"Chara",861494,0
"Chara",860745,0
"Chara",860750,0
"Chara",860774,0
"Chara",877688,0
"Chara",866494,0
"Chara",860862,0
"Chara",885015,0
"Chara",885033,0
"Chara",878639,0
"Chara",881398,0
"Chara",866803,0
"Chara",899157,0
"Chara",899657,0
"Chara",899666,0
"Chara",905730,0
"Chara",899694,0
"Chara",899698,0
"Chara",899233,0
"Chara",899236,0
"Chara",899237,0
"Chara",899243,0
"Chara",899726,0
"Chara",899741,0
"Chara",899256,0
"Chara",899257,0
"Chara",899258,0
"Chara",899746,0
"Chara",899747,0
"Chara",899749,0
"Chara",899766,0
"Chara",899767,0
"Chara",899779,0
"Chara",899291,0
"Chara",899293,0
"Chara",899792,0
"Chara",899318,0
"Chara",899322,0
"Chara",899362,0
"Chara",899879,0
"Chara",898955,0
"Chara",898965,0
"Chara",899384,0
"Chara",899396,0
"Chara",899894,0
"Chara",907585,0
"Chara",907588,0
"Chara",893248,0
"Chara",898985,0
"Chara",899425,0
"Chara",899934,0
"Chara",898990,0
"Chara",899005,0
"Chara",899974,0
"Chara",899482,0
"Chara",899483,0
"Chara",899489,0
"Chara",899492,0
"Chara",899499,0
"Chara",900009,0
"Chara",899516,0
"Chara",899541,0
"Chara",899566,0
"Chara",900051,0
"Chara",900078,0
"Chara",899092,0
"Chara",943929,0
"Chara",899606,0
"Chara",900103,0
"Chara",900111,0
"Chara",899618,0
"Chara",899620,0
"Chara",899628,0
"Chara",899630,0
"Chara",899632,0
"Chara",899633,0
"Chara",899634,0
"Chara",899635,0
"Chara",900116,0
"Chara",900117,0
"Chara",902171,0
"Chara",894266,0
"Chara",893245,0
"Chara",907659,0
"Chara",894262,0
"Chara",907201,0
"Chara",933817,0
"Chara",928265,0
"Chara",933706,0
"Chara",950094,0
"Chara",943943,0
"Chara",938463,0
"Chara",972062,0
"Chara",969588,0
"Chara",932237,0
"Chara",953927,0
"Chara",941888,0
"Chara",933803,0
"Chara",948499,0
"Chara",972072,0
"Chara",972098,0
"Chara",931850,0
"Chara",931839,0
"Chara",959108,0
"Chara",932947,0
"Chara",964235,0
"Chara",1125859,0
"Chara",1176987,0
"Chara",1176999,0
"Chara",1159085,0
"Chara",1159131,0
"Chara",1159149,0
"Chara",1042040,0
"Chara",1085089,0
"Chara",1042030,0
"Chara",1085078,0
"Chara",1090280,0
"Chara",1089379,0
"Chara",1159189,0
"Chara",1159201,0
"Chara",1225584,0
"Chara",1225586,0
"Chara",1284769,0
"Chara",1281868,0
"Chara",1159165,0
"Chara",1279620,0
"Chara",1159101,0
"Chara",1302628,0
"Chara",1302632,0
"Chara",1352334,0
"Chara",1302642,0
"Chara",1225711,0
"Chara",1285410,0
"Chara",1151265,0
"Chara",964078,0
"Chara",899484,0
"Chara",1344241,0
"Chara",1302485,0
"Chara",1302483,0
"Chara",1302491,0
"Chara",1159087,0
"Nitella",860327,0
"Nitella",894262,0
"Sanguina",684949,0
"Sanguina",683359,0
"Sanguina",683335,0
"Sanguina",684412,0
"Sanguina",683102,0
"Sanguina",683736,0
"Sanguina",683622,0
"Sanguina",687000,0
"Sanguina",687025,0
"Sanguina",687633,0
"Sanguina",685533,0
"Sanguina",686453,0
"Sanguina",686106,0
"Sanguina",686534,0
"Sanguina",685169,0
"Sanguina",685314,0
"Sanguina",685243,0
"Sanguina",685727,0
"Sanguina",685400,0
"Sanguina",686267,0
"Sanguina",687751,0
"Sanguina",686779,0
"Sanguina",686787,0
"Sanguina",688757,0
"Sanguina",687966,0
"Sanguina",688053,0
"Sanguina",687942,0
"Sanguina",688077,0
"Sanguina",683889,0
"Sanguina",688985,0
"Sanguina",689579,0
"Sanguina",686615,0
"Sanguina",685636,0
"Sanguina",688748,0
"Sanguina",687922,0
"Sanguina",755371,0
"Sanguina",758564,0
"Sanguina",689404,0
"Sanguina",833283,0
"Sanguina",833284,0
"Sanguina",842023,0
"Sanguina",802115,0
"Sanguina",838650,0
"Sanguina",793418,0
"Sanguina",795478,0
"Sanguina",877318,0
"Sanguina",899766,0
"Sanguina",899360,0
"Sanguina",899384,0
"Sanguina",899389,0
"Sanguina",899425,0
"Sanguina",900045,0
"Sanguina",933706,0
"Sanguina",931837,0
"Sanguina",931836,0
"Sanguina",931839,0
"Sanguina",933859,0
"Sanguina",933878,0
"Sanguina",1159203,0
"Sanguina",1150941,0
"Sanguina",1279644,0
"Sanguina",1150943,0
"Sanguina",1159115,0
"Sanguina",1233784,0
"Volvox",684864,0
"Volvox",683991,0
"Bryopsis",860460,0
"Bryopsis",683186,0
"Bryopsis",686527,0
"Bryopsis",860327,0
"Caulerpa",860460,0
"Codium",860327,0
"Halimeda",860460,0
"Rhipocephalus",860460,0
"Chaetomorpha",860327,0
"Cladophora",860460,0
"Cladophora",683186,0
"Cladophora",686527,0
"Cladophora",860327,0
"Cladophora",934811,0
"Rhizoclonium",860460,0
"Rhizoclonium",686527,0
"Rhizoclonium",860327,0
"Rhizoclonium",857688,0
"Batophora",860460,0
"Ulothrix",686527,0
"Urospora",686527,0
"Ulva",860460,0
"Ulva",686527,0
"Ulva",860327,0
"Ulva",689365,0
"Ulva",857688,0
"Ulva",800094,0
"Ulva",860669,0
"Ulva",934811,0
"Ulva",1176977,0
"Ulva",1176975,0
"Jamesoniella",688522,0
"Syzygiella",688522,0
"Sphenolobopsis",687447,0
"Anthelia",1041991,0
"Cephalozia",777931,0
"Odontoschisma",689070,0
"Cephaloziella",688728,0
"Gymnomitrion",1041991,0
"Marsupella",856676,0
"Marsupella",899460,0
"Marsupella",1299043,0
"Nardia",687447,0
"Nardia",856676,0
"Nardia",1299043,0
"Herbertus",777931,0
"Jungermannia",689899,0
"Bazzania",684832,0
"Bazzania",685116,0
"Bazzania",683349,0
"Bazzania",683900,0
"Bazzania",684346,0
"Bazzania",860385,0
"Bazzania",684571,0
"Bazzania",683191,0
"Bazzania",683834,0
"Bazzania",686886,0
"Bazzania",686958,0
"Bazzania",686709,0
"Bazzania",685368,0
"Bazzania",685788,0
"Bazzania",689733,0
"Bazzania",689331,0
"Bazzania",687447,0
"Bazzania",687398,0
"Bazzania",687548,0
"Bazzania",688403,0
"Bazzania",688522,0
"Bazzania",689885,0
"Bazzania",683857,0
"Bazzania",686934,0
"Bazzania",689577,0
"Bazzania",683188,0
"Bazzania",688921,0
"Bazzania",685028,0
"Bazzania",685562,0
"Bazzania",688259,0
"Bazzania",687799,0
"Bazzania",777931,0
"Bazzania",800149,0
"Bazzania",1207718,0
"Bazzania",872650,0
"Bazzania",884822,0
"Bazzania",872683,0
"Bazzania",898964,0
"Bazzania",898965,0
"Bazzania",899540,0
"Bazzania",899541,0
"Bazzania",899542,0
"Bazzania",933911,0
"Bazzania",933897,0
"Bazzania",1207720,0
"Bazzania",1150955,0
"Bazzania",1150953,0
"Bazzania",1159151,0
"Lepidozia",777931,0
"Lophozia",1344241,0
"Mylia",777931,0
"Plagiochila",686958,0
"Plagiochila",687447,0
"Diplophyllum",684346,0
"Diplophyllum",687412,0
"Diplophyllum",777931,0
"Scapania",689913,0
"Scapania",777931,0
"Scapania",856676,0
"Scapania",788005,0
"Scapania",894266,0
"Scapania",894262,0
"Scapania",1299043,0
"Solenostoma",689899,0
"Trichocolea",1176983,0
"Trichocolea",1159151,0
"Riccardia",686958,0
"Metzgeria",687447,0
"Pallavicinia",684249,0
"Pallavicinia",688349,0
"Pallavicinia",684553,0
"Pellia",686958,0
"Pellia",689899,0
"Pellia",791945,0
"Cheilolejeunea",684346,0
"Leucolejeunea",684346,0
"Porella",835678,0
"Radula",686958,0
"Ptilidium",688522,0
"Ptilidium",688376,0
"Ptilidium",683584,0
"Ptilidium",1344241,0
"Conocephalum",683093,0
