"classificationCode","databaseCode","PARENT_ID","ELEMENT_GLOBAL_ID","hierarchyLevel","colloquialName","scientificName","taxon","indicator"
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Iva frutescens",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Limonium carolinianum",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Lycium carolinianum",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Lycium carolinianum var. quadrifidum",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Monanthochloe littoralis",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Rayjacksonia phyllocephala",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Sarcocornia pacifica",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Schoenoplectus robustus",0
"MB1.a3.Na.1.a","CEGL003924",1281876,687750,"Association","Seaside-tansy Tidal Shrub Flat","Borrichia frutescens / (Spartina patens, Juncus roemerianus) Saline Shrubland","Sporobolus virginicus",0
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Borrichia frutescens",1
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Spartina spartinae",1
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Batis maritima",0
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Lycium carolinianum",0
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Lycium carolinianum var. quadrifidum",0
"MB1.a3.Na.1.a","CEGL004617",1281876,684889,"Association","","Borrichia frutescens / Spartina spartinae Saline Shrubland","Sarcocornia pacifica",0
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Distichlis spicata",1
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Sporobolus virginicus",1
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Batis maritima",0
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Heliotropium curassavicum",0
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Lycium carolinianum",0
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Paspalum vaginatum",0
"MB1.a3.Na.1.a","CEGL007694",1281874,687783,"Association","","Distichlis spicata - (Sporobolus virginicus) Salt Marsh","Sarcocornia pacifica",0
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Baccharis halimifolia",1
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Iva frutescens",1
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Iva frutescens ssp. frutescens",1
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Spartina spartinae",1
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Iva angustifolia",0
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Spartina patens",0
"MB1.a3.Na.1.a","CEGL004616",1281876,684167,"Association","Texas Gulf Coast Tidal Shrubland","Iva frutescens ssp. frutescens - Baccharis halimifolia / Spartina spartinae Saline Shrubland","Symphyotrichum tenuifolium",0
"MB1.a3.Na.1.a","CEGL008742",1281902,1252839,"Association","South Atlantic-Gulf Coast Black Needlerush Salt Marsh","Juncus roemerianus South Atlantic-Gulf Coast Salt Marsh","Juncus roemerianus",1
"MB1.a3.Na.1.a","CEGL003991",1281884,687935,"Association","","Monanthochloe littoralis Salt Marsh","Monanthochloe littoralis",1
"MB1.a3.Na.1.a","CEGL003991",1281884,687935,"Association","","Monanthochloe littoralis Salt Marsh","Batis maritima",0
"MB1.a3.Na.1.a","CEGL003991",1281884,687935,"Association","","Monanthochloe littoralis Salt Marsh","Lycium carolinianum",0
"MB1.a3.Na.1.a","CEGL003991",1281884,687935,"Association","","Monanthochloe littoralis Salt Marsh","Sarcocornia pacifica",0
"MB1.a3.Na.1.a","CEGL003991",1281884,687935,"Association","","Monanthochloe littoralis Salt Marsh","Sporobolus virginicus",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Morella cerifera",1
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Spartina bakeri",1
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Toxicodendron radicans",1
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Baccharis angustifolia",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Baccharis halimifolia",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Cladium mariscus",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Cladium mariscus ssp. jamaicense",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Cynanchum angustifolium",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Ipomoea sagittata",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Juncus roemerianus",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Pinus taeda",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Sabal palmetto",0
"MB1.a3.Na.1.a","CEGL004789",1281902,684151,"Association","South Atlantic Coast Tidal River Shrubland","Morella cerifera - Toxicodendron radicans / Spartina bakeri Tidal Shrubland","Toxicodendron radicans ssp. radicans",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Batis maritima",1
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Distichlis spicata",1
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Sarcocornia pacifica",1
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Borrichia frutescens",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Limonium carolinianum",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Maytenus phyllanthoides",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Monanthochloe littoralis",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Rayjacksonia phyllocephala",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Salicornia bigelovii",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Sesuvium portulacastrum",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Spartina alterniflora",0
"MB1.a3.Na.1.a","CEGL002278",1281874,688577,"Association","Salt Flat (Swampfire Type)","Sarcocornia pacifica - (Batis maritima, Distichlis spicata) Saline Dwarf-shrubland","Sporobolus virginicus",0
"MB1.a3.Na.1.a","CEGL008476",1281902,689392,"Association","Gulf Coast Bulrush - Cordgrass - Cattail Salt Marsh","Schoenoplectus americanus - (Spartina patens) - Typha spp. Salt Marsh","Schoenoplectus americanus",1
"MB1.a3.Na.1.a","CEGL008476",1281902,689392,"Association","Gulf Coast Bulrush - Cordgrass - Cattail Salt Marsh","Schoenoplectus americanus - (Spartina patens) - Typha spp. Salt Marsh","Spartina patens",1
"MB1.a3.Na.1.a","CEGL008476",1281902,689392,"Association","Gulf Coast Bulrush - Cordgrass - Cattail Salt Marsh","Schoenoplectus americanus - (Spartina patens) - Typha spp. Salt Marsh","Juncus roemerianus",0
"MB1.a3.Na.1.a","CEGL008476",1281902,689392,"Association","Gulf Coast Bulrush - Cordgrass - Cattail Salt Marsh","Schoenoplectus americanus - (Spartina patens) - Typha spp. Salt Marsh","Typha domingensis",0
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Iva texensis",1
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Sesuvium verrucosum",1
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Suaeda linearis",1
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Borrichia frutescens",0
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Coreopsis tinctoria",0
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Rayjacksonia phyllocephala",0
"MB1.a3.Na.1.a","CEGL005464",1281874,928295,"Association","","Sesuvium verrucosum - Suaeda linearis - Iva texensis Sparse Saline Flat","Sporobolus virginicus",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Distichlis spicata",1
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Spartina alterniflora",1
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Spartina patens",1
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Baccharis halimifolia",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Batis maritima",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Bolboschoenus robustus",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Borrichia frutescens",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Iva frutescens",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Juncus roemerianus",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Schoenoplectus americanus",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Spartina cynosuroides",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Spartina spartinae",0
"MB1.a3.Na.1.a","CEGL002230",1281884,688802,"Association","Cordgrass - Saltgrass Mesohaline Salt Marsh","Spartina alterniflora - Distichlis spicata - Spartina patens Mesohaline Salt Marsh","Suaeda linearis",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Distichlis spicata",1
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Juncus roemerianus",1
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Spartina alterniflora",1
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Baccharis halimifolia",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Batis maritima",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Bolboschoenus robustus",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Phragmites australis",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Sagittaria platyphylla",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Schoenoplectus americanus",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Spartina patens",0
"MB1.a3.Na.1.a","CEGL004190",1176975,685389,"Association","Gulf Coast Cordgrass Tidal Salt Marsh","Spartina alterniflora - Juncus roemerianus - Distichlis spicata Louisianian Zone Tidal Salt Marsh","Vigna luteola",0
