"ELEMENT_GLOBAL_ID","REFERENCE_ID"
833239,192898
833240,180817
833240,189921
833240,201513
833241,235203
833243,182803
833243,751683
833244,650511
1225711,181493
1085055,177406
1085055,178277
833251,179360
833251,180886
833251,182314
833251,707529
833252,186764
833252,756806
833252,760721
833252,760722
833252,760733
833264,194894
833268,200046
833268,620869
1179990,178114
1179990,1040180
833273,182826
833273,646769
833275,754157
833275,756980
833283,646877
833284,620627
689065,176422
834643,671251
835317,181797
835326,752574
835329,181797
787687,176422
787687,178377
787687,182833
835732,176422
835742,650141
835780,176722
835780,179187
835780,193302
835780,199568
835780,200094
835780,310949
1225588,181763
1225588,184201
1225588,187334
1225588,194601
1225588,197965
1225588,215398
835853,650511
835887,186706
835887,188611
835900,184191
835900,189278
835900,196309
835924,191530
835969,175791
835969,179228
836005,188803
836005,515617
836005,650511
836015,178277
836015,186953
836015,721379
836018,190061
836018,192831
797769,188224
688029,180672
688029,756936
769194,667322
801954,181797
685512,671250
685512,752574
684081,178198
684081,181534
684081,194660
684081,196203
684081,197344
687229,177120
686528,182803
686528,183454
686528,187927
686528,190253
687528,178045
686464,201588
686464,645459
889966,197983
889966,201501
836597,650027
836637,190602
836663,178224
836663,181502
836663,192127
836760,649770
836926,179481
836936,182813
836944,650511
836976,215499
837011,200585
837011,721166
837087,197687
837087,200589
837100,176757
837100,188490
837100,198009
837100,613374
837113,650112
1159099,175667
1159099,181178
1159099,193117
837138,189716
837138,193117
837138,650511
837138,720258
1353056,650511
837581,179357
837581,182813
837581,193790
837581,215451
837727,180190
837727,180317
837727,189579
837727,198303
837727,200420
837727,340401
837743,179843
837743,182813
837757,179843
837824,197745
837824,650511
836335,176422
836335,957846
838054,181797
838054,642312
838088,672941
838097,672941
684309,181797
684309,1009323
785187,667322
688604,187759
840538,671250
840541,181797
685629,184953
685629,671250
685629,752574
840568,181797
840587,646797
840590,671250
840595,646797
840595,752574
840599,181797
840599,671250
840630,752574
840633,752574
840636,182326
840636,671250
840645,186670
840645,752574
840645,757835
841144,477278
841144,671250
841144,757835
841495,181797
841783,757835
683081,671250
683081,757835
841830,181797
841830,646797
688880,671250
685188,1009342
685808,181797
841935,186258
841993,180979
841993,181886
841993,659443
841993,659468
841994,176644
841994,182806
842023,184750
842023,191697
842023,194660
842025,184639
842026,186605
842026,194660
1132398,1052603
848779,180399
848782,190499
848810,382928
848810,650511
848810,1151981
848817,199916
848817,310945
848817,310948
848817,463783
848861,766568
849107,195840
849198,650511
849198,751661
849207,201836
849207,235203
849252,190298
849252,194126
849293,180818
849293,1109135
849293,1111431
849293,1111433
849293,1113958
849293,1114037
849329,183514
849329,188821
849329,194083
849358,193847
849358,235203
856597,176315
856597,181492
856597,200060
856658,469489
856661,627549
856669,192691
856688,185833
856688,190132
856737,197650
856737,199916
856737,200750
856756,650511
856881,181492
689888,201501
684843,198303
685157,181797
688392,181797
684501,184460
688591,182970
688591,186805
856995,175993
856995,191372
856995,650511
856995,762729
856995,762732
856995,762733
856995,762735
857421,650511
857182,201835
857274,181657
857274,310944
857292,182813
857292,189277
857292,201770
857292,650511
857308,667207
857323,758488
857323,766568
857345,182813
857017,182826
857017,759546
857017,1111439
857017,1111453
857475,195988
857475,759059
857549,820428
857556,182194
857556,186816
857556,650511
857571,180704
857571,197112
857602,1151272
857621,201642
857688,759543
857688,759544
857866,181797
857881,671254
858288,181797
683451,667216
686415,667216
685235,194445
685235,1006892
684557,181492
687529,184460
793432,510010
1299015,181264
860280,650511
860294,650511
860294,757501
860294,758373
860294,758376
860314,650511
860344,650511
860391,650511
860492,627542
860507,650511
860652,650511
860703,650511
884677,382389
884677,650511
860735,758244
860785,761285
860786,181160
860786,382386
860796,382393
860796,758232
860796,758243
860800,185532
860800,235217
860806,650511
860820,382387
860820,758165
860827,382387
860827,758151
860827,758165
860832,235428
860832,650511
860850,235484
860850,235565
860850,758232
860867,758165
860885,382389
860885,650511
860885,674085
861435,199406
861491,181492
861555,650511
785435,181797
866482,191429
866482,194894
866482,758622
866482,759022
866482,759024
860809,178713
860809,310948
860809,619542
860809,627362
860839,627358
860839,650511
860878,650146
860783,711678
868464,181797
868483,820419
868492,181797
868495,181797
868508,820420
868510,820419
868511,181797
868514,181797
868578,178713
868578,627397
868578,627403
868578,627404
868578,629319
687960,820419
868669,820419
849282,182294
849282,197745
871088,957909
871156,191500
871156,198107
685237,181492
873192,181043
873192,181779
873192,183096
873192,188123
873192,751275
874085,176681
874085,177406
874085,190499
874085,193115
874085,711644
874085,753735
877321,650511
877393,199512
877423,182803
685156,182806
685156,200537
685156,464528
685156,477774
685156,758022
685156,792456
685156,848333
878731,186259
881415,650511
881415,757463
1159107,757585
1159107,1062981
688932,180162
688932,182647
688932,477774
688932,488834
688932,509281
688932,619562
688932,629783
688932,667325
685403,468706
683781,177120
683781,510768
683781,707497
754608,463885
754608,488831
754608,659459
754608,659482
754608,792456
688308,194773
884822,182821
884822,650511
884822,1128211
688227,181852
688227,505263
942425,201002
942425,758338
942427,181852
942427,194724
942428,177525
942428,1146901
942426,177525
942426,194724
942426,195666
942426,758338
942457,177525
942457,181852
942457,192266
942457,505299
942429,180191
942429,190627
942429,192266
942424,180191
942424,183275
942424,195666
942430,195666
979388,662599
979388,758322
942432,662599
942435,179190
942435,187771
687137,184460
942440,711645
979454,181797
979454,199829
942443,181797
942443,505285
942443,662599
683174,178713
683174,181797
942442,201002
688210,182397
684904,181852
688194,181161
688194,186326
688194,200898
688194,711645
979517,463797
979536,463797
979541,463797
979545,505286
685510,177525
685510,181797
687475,181873
687475,505286
979398,181797
979398,463797
979398,488934
979398,505299
982698,181797
979404,181797
979407,505299
942423,182294
942421,195064
942421,505286
942421,992763
979506,662599
942449,181873
942449,192266
942449,662599
942450,192266
942450,195666
942447,201002
942451,181797
942451,192266
942451,310942
684757,181852
684757,463797
942453,182408
942453,188303
942453,195064
942453,468740
942420,177525
942420,182408
942420,468740
942420,488934
942765,181797
942765,184460
942765,192530
942454,190627
942455,177525
942455,181873
942455,488934
942456,201002
942470,175909
942470,182408
942470,190610
942470,472960
689671,463797
689671,711647
942458,463797
942459,175357
942459,175909
942459,181535
942459,181797
942459,184460
942459,201002
942459,1146901
942770,181873
942770,192266
942770,192530
685453,184461
685453,192736
685453,463797
685454,192691
683612,184461
683612,190578
684079,181797
684079,830016
942775,188303
942775,463797
942460,463797
887421,182314
887500,820425
887512,181797
890136,620627
890136,712630
890146,190544
892922,667764
892928,182314
892928,650154
892928,667764
892978,190544
893421,199046
893464,190544
893464,667764
894161,620627
894161,957846
895820,181797
898955,186908
898955,194445
898955,200405
898955,200438
898961,196326
898961,197745
898961,200094
898961,758361
898961,759010
898964,181421
898964,182895
898964,197004
898964,200703
898973,186291
898973,752581
898986,185036
898989,190173
898992,751275
898994,193359
898998,722186
898999,197262
898999,751275
899002,194894
899003,722172
899018,179589
899033,185116
899040,182803
899067,177485
899067,182314
899067,751275
899077,182821
899078,757471
899081,192661
899108,287719
899109,646797
899148,667216
899187,175406
899199,377437
899199,757835
899222,469503
899223,477279
899233,199046
899235,646792
899236,177280
899236,187325
899237,181869
899237,187325
899238,190387
899245,190253
899245,198057
899246,184043
899246,194180
899248,189716
899249,184462
899249,195954
899250,184462
899252,185396
899253,182803
899253,184242
899253,192662
899253,192831
899253,751275
899254,751275
899255,176330
899255,188217
899255,201407
899261,182970
899280,176705
899280,176749
899280,183782
899280,186816
899280,190197
899280,190538
899280,192027
899280,192905
899280,195902
899282,188433
899286,178241
899289,182970
899289,185116
899289,751275
899290,191569
899290,201174
899297,176396
899297,181394
899297,200808
899297,756127
899303,184157
899303,189420
899303,659455
899306,187315
899306,187457
899314,199916
899316,751275
899316,751683
899316,753689
899317,182970
899317,751275
899321,190499
899330,178502
899330,198303
899335,181043
899335,195450
899335,201836
899338,513362
899340,187091
899350,180672
899350,182744
899354,751275
899362,182826
899373,751275
899390,186666
899390,190590
899390,197850
899390,758351
899391,646784
899391,712630
899397,178772
899397,186357
899397,194660
899397,751275
899401,190499
899401,756776
899402,186670
899402,671240
899402,757835
899402,758351
899403,181521
899403,185145
899403,190381
899403,190499
899406,177406
899406,190381
899406,197228
899407,197650
899407,201502
899407,662703
899418,194660
899420,182821
899425,751275
899426,757998
899428,194660
899428,200968
899435,177280
899435,184047
899435,185361
899444,175870
899444,756173
899446,751275
899473,751275
899492,177250
899492,182314
899492,189355
899495,182970
899502,175909
899502,176120
899502,176873
899502,183144
899502,192266
899513,181439
899518,751275
899518,751683
899527,200053
899527,758622
899527,758953
899527,758960
899527,758962
899531,181906
899553,751275
899554,178673
899554,182314
899637,182806
899659,757152
899662,177525
899662,180392
899662,183626
899662,201002
899664,182314
899664,183917
899664,200929
899664,646797
899665,200094
899665,646797
899667,175855
899667,179879
899667,182147
899667,201002
899675,177346
899675,182314
899678,751323
899679,183144
899679,192574
899679,200094
899681,757949
899684,191697
899684,751275
899685,192021
899697,179683
899697,181330
899697,184521
899697,188411
899697,193451
899697,200957
899725,177346
899725,192661
899725,197745
899731,193359
899732,751275
899749,177280
899750,183709
1238789,751275
1238789,1115308
899775,177346
899775,180191
899775,185492
899775,192661
899775,192680
899778,177346
899778,177433
899778,188612
899778,191638
899778,194724
899778,201002
899778,201320
1270956,1124382
899792,751275
899799,184461
899799,192661
899805,194563
899829,751275
899852,192879
899852,197200
899852,198732
899852,200235
899852,201174
899852,469499
899852,503091
899883,181345
899883,184157
899883,186816
899883,191340
899883,199586
899884,176396
899884,180848
899884,181394
899889,181043
899889,751275
899896,181471
899896,182826
899914,751275
899914,766568
899922,751275
899924,469514
899924,721178
899924,751275
899959,178774
899970,722172
899987,758361
899987,758784
900000,176396
900000,181394
900001,195491
900002,189420
900004,190538
900004,199343
900004,200626
900005,190398
900005,192774
900005,192833
900005,194646
900005,201586
900026,180118
900026,181345
900027,177012
900027,189582
900033,758037
900037,176183
900037,176795
900037,180704
900037,182241
900037,186850
900037,190717
900037,192774
900037,193026
900037,342651
900037,659455
900039,179168
900039,186666
900040,185462
900052,185908
900052,193737
900052,197420
900053,185116
900057,182821
900057,753833
900068,200302
900077,190499
900077,377437
900077,756776
900096,176330
900096,179779
900096,187491
900096,190173
900097,181910
900107,191363
902171,182314
902171,667216
902171,751683
903096,757385
907149,190499
907149,792490
907357,646799
907357,756773
932252,182647
932963,194894
932963,758653
933357,215356
933700,190499
933700,194894
933700,751275
933703,473037
933703,619517
933703,758622
933706,757998
933791,176422
933791,792456
933817,183753
933817,197461
933817,848333
933845,176422
933845,792456
933859,187712
933878,182314
933878,182624
933911,177280
933911,649776
933911,659461
935195,758622
935195,758706
942436,184460
942436,463797
942461,177525
942462,310942
942462,463797
942463,181797
942463,184460
942464,177525
942464,181873
942465,181797
942465,201320
942466,187833
942467,175909
942467,181873
942467,184461
942467,190610
942467,193070
942468,184190
942468,193070
942469,184460
942469,194724
942469,488934
942471,181797
942471,181873
942471,463797
942471,1146901
942473,200500
942475,175909
